date,id,deptime,arrtime,price,direction
2023-08-01,2,15:00,16:00,98700,back
2023-08-01,1,15:40,16:40,91700,back
2023-08-01,1,15:40,16:40,110700,back
2023-08-01,1,15:40,16:40,170700,back
2023-08-01,2,16:00,17:00,83220,back
2023-08-01,2,16:00,17:00,98700,back
2023-08-01,3,16:30,17:30,78000,back
2023-08-01,3,16:30,17:30,98700,back
2023-08-01,2,17:20,18:20,82360,back
2023-08-01,2,17:20,18:20,98700,back
2023-08-01,1,17:45,18:45,91700,back
2023-08-01,1,17:45,18:45,110700,back
2023-08-01,2,18:20,19:25,77200,back
2023-08-01,2,18:20,19:25,98700,back
2023-08-01,1,19:00,20:05,71700,back
2023-08-01,1,19:00,20:05,110700,back
2023-08-01,1,19:00,20:05,170700,back
2023-08-01,2,19:20,20:25,77200,back
2023-08-01,2,19:20,20:25,98700,back
2023-08-01,0,19:30,20:30,70600,back
2023-08-01,0,19:30,20:30,98700,back
2023-08-01,1,20:00,21:05,81700,back
2023-08-01,3,20:00,21:00,82000,back
2023-08-01,3,20:00,21:00,98700,back
2023-08-01,1,20:00,21:05,110700,back
2023-08-01,2,20:20,21:25,78920,back
2023-08-01,2,20:20,21:25,98700,back
2023-08-01,1,21:10,22:15,71700,back
2023-08-01,1,21:10,22:15,110700,back
2023-08-02,2,07:00,08:00,89240,back
2023-08-02,2,07:00,08:00,98700,back
2023-08-02,4,07:15,08:15,68600,back
2023-08-02,4,07:15,08:15,100700,back
2023-08-02,0,07:30,08:25,60600,back
2023-08-02,0,07:30,08:25,98700,back
2023-08-02,4,08:00,09:05,69600,back
2023-08-02,2,08:00,09:00,89240,back
2023-08-02,2,08:00,09:00,98700,back
2023-08-02,4,08:00,09:05,100700,back
2023-08-02,1,08:45,09:45,81700,back
2023-08-02,1,08:45,09:45,110700,back
2023-08-02,1,08:45,09:45,170700,back
2023-08-02,3,10:05,11:05,82000,back
2023-08-02,3,10:05,11:05,98700,back
2023-08-02,1,10:45,11:45,81700,back
2023-08-02,1,10:45,11:45,110700,back
2023-08-02,2,11:20,12:20,77200,back
2023-08-02,2,11:20,12:20,98700,back
2023-08-02,1,12:10,13:15,81700,back
2023-08-02,1,12:10,13:15,110700,back
2023-08-02,1,12:10,13:15,170700,back
2023-08-02,2,12:40,13:40,72040,back
2023-08-02,2,12:40,13:40,98700,back
2023-08-02,3,13:15,14:15,78000,back
2023-08-02,3,13:15,14:15,98700,back
2023-08-02,1,14:00,15:05,101700,back
2023-08-02,1,14:00,15:05,110700,back
2023-08-02,2,15:00,16:00,80640,back
2023-08-02,2,15:00,16:00,98700,back
2023-08-02,1,15:40,16:40,91700,back
2023-08-02,1,15:40,16:40,110700,back
2023-08-02,1,15:40,16:40,170700,back
2023-08-02,2,16:00,17:00,89240,back
2023-08-02,2,16:00,17:00,98700,back
2023-08-02,3,16:30,17:30,82000,back
2023-08-02,3,16:30,17:30,98700,back
2023-08-02,2,17:20,18:20,89240,back
2023-08-02,2,17:20,18:20,98700,back
2023-08-02,1,17:45,18:45,101700,back
2023-08-02,1,17:45,18:45,110700,back
2023-08-02,2,18:20,19:25,86660,back
2023-08-02,2,18:20,19:25,98700,back
2023-08-02,1,19:00,20:05,81700,back
2023-08-02,1,19:00,20:05,110700,back
2023-08-02,1,19:00,20:05,170700,back
2023-08-02,2,19:20,20:25,86660,back
2023-08-02,2,19:20,20:25,98700,back
2023-08-02,0,19:30,20:30,70600,back
2023-08-02,0,19:30,20:30,98700,back
2023-08-02,0,19:30,20:30,153300,back
2023-08-02,1,20:00,21:05,91700,back
2023-08-02,1,20:00,21:05,110700,back
2023-08-02,3,20:05,21:05,82000,back
2023-08-02,3,20:05,21:05,98700,back
2023-08-02,2,20:20,21:25,88380,back
2023-08-02,2,20:20,21:25,98700,back
2023-08-02,1,21:10,22:15,81700,back
2023-08-02,1,21:10,22:15,110700,back
2023-08-03,2,07:00,08:00,90960,back
2023-08-03,2,07:00,08:00,98700,back
2023-08-03,4,07:15,08:15,78600,back
2023-08-03,4,07:15,08:15,100700,back
2023-08-03,0,07:30,08:25,70600,back
2023-08-03,0,07:30,08:25,98700,back
2023-08-03,4,08:00,09:05,80600,back
2023-08-03,2,08:00,09:00,89240,back
2023-08-03,2,08:00,09:00,98700,back
2023-08-03,4,08:00,09:05,100700,back
2023-08-03,1,08:45,09:45,91700,back
2023-08-03,1,08:45,09:45,110700,back
2023-08-03,1,08:45,09:45,170700,back
2023-08-03,2,09:00,10:00,87520,back
2023-08-03,2,09:00,10:00,98700,back
2023-08-03,3,10:05,11:05,82000,back
2023-08-03,3,10:05,11:05,98700,back
2023-08-03,2,10:20,11:20,81500,back
2023-08-03,2,10:20,11:20,98700,back
2023-08-03,1,10:45,11:45,91700,back
2023-08-03,1,10:45,11:45,110700,back
2023-08-03,2,11:20,12:20,73760,back
2023-08-03,2,11:20,12:20,98700,back
2023-08-03,1,12:10,13:15,76700,back
2023-08-03,1,12:10,13:15,110700,back
2023-08-03,1,12:10,13:15,170700,back
2023-08-03,2,12:40,13:40,75480,back
2023-08-03,2,12:40,13:40,98700,back
2023-08-03,3,13:15,14:15,78000,back
2023-08-03,3,13:15,14:15,98700,back
2023-08-03,2,14:00,15:00,77200,back
2023-08-03,1,14:00,15:05,81700,back
2023-08-03,2,14:00,15:00,98700,back
2023-08-03,1,14:00,15:05,110700,back
2023-08-03,2,15:00,16:00,82360,back
2023-08-03,2,15:00,16:00,98700,back
2023-08-03,1,15:40,16:40,91700,back
2023-08-03,1,15:40,16:40,110700,back
2023-08-03,1,15:40,16:40,170700,back
2023-08-03,2,16:00,17:00,88380,back
2023-08-03,2,16:00,17:00,98700,back
2023-08-03,3,16:30,17:30,90000,back
2023-08-03,3,16:30,17:30,98700,back
2023-08-03,2,17:20,18:20,86660,back
2023-08-03,2,17:20,18:20,98700,back
2023-08-03,1,17:45,18:45,91700,back
2023-08-03,1,17:45,18:45,110700,back
2023-08-03,2,18:20,19:25,90960,back
2023-08-03,2,18:20,19:25,98700,back
2023-08-03,1,19:00,20:05,91700,back
2023-08-03,1,19:00,20:05,110700,back
2023-08-03,1,19:00,20:05,170700,back
2023-08-03,2,19:20,20:25,89240,back
2023-08-03,2,19:20,20:25,98700,back
2023-08-03,0,19:30,20:30,80600,back
2023-08-03,0,19:30,20:30,98700,back
2023-08-03,3,20:00,21:00,90000,back
2023-08-03,1,20:00,21:05,91700,back
2023-08-03,3,20:00,21:00,98700,back
2023-08-03,1,20:00,21:05,110700,back
2023-08-03,2,20:20,21:25,90960,back
2023-08-03,2,20:20,21:25,98700,back
2023-08-03,1,21:10,22:15,91700,back
2023-08-03,1,21:10,22:15,110700,back
2023-08-04,4,07:15,08:15,98600,back
2023-08-04,4,07:15,08:15,100700,back
2023-08-04,0,07:30,08:25,98700,back
2023-08-04,2,08:00,09:00,90960,back
2023-08-04,2,08:00,09:00,98700,back
2023-08-04,4,08:05,09:05,90600,back
2023-08-04,4,08:05,09:05,100700,back
2023-08-04,1,08:45,09:45,91700,back
2023-08-04,1,08:45,09:45,110700,back
2023-08-04,1,08:45,09:45,170700,back
2023-08-04,2,09:00,10:00,86660,back
2023-08-04,2,09:00,10:00,98700,back
2023-08-04,3,10:05,11:05,90000,back
2023-08-04,3,10:05,11:05,98700,back
2023-08-04,2,10:20,11:20,89240,back
2023-08-04,2,10:20,11:20,98700,back
2023-08-04,1,10:45,11:45,91700,back
2023-08-04,1,10:45,11:45,110700,back
2023-08-04,2,11:20,12:20,89240,back
2023-08-04,2,11:20,12:20,98700,back
2023-08-04,1,12:10,13:15,91700,back
2023-08-04,1,12:10,13:15,110700,back
2023-08-04,1,12:10,13:15,170700,back
2023-08-04,2,12:40,13:40,89240,back
2023-08-04,2,12:40,13:40,98700,back
2023-08-04,3,13:15,14:15,94000,back
2023-08-04,3,13:15,14:15,98700,back
2023-08-04,2,14:00,15:00,97840,back
2023-08-04,2,14:00,15:00,98700,back
2023-08-04,1,14:00,15:05,101700,back
2023-08-04,1,14:00,15:05,110700,back
2023-08-04,2,15:00,16:00,97840,back
2023-08-04,2,15:00,16:00,98700,back
2023-08-04,1,15:40,16:40,101700,back
2023-08-04,1,15:40,16:40,110700,back
2023-08-04,1,15:40,16:40,170700,back
2023-08-04,2,16:00,17:00,97840,back
2023-08-04,2,16:00,17:00,98700,back
2023-08-04,3,16:30,17:30,94000,back
2023-08-04,3,16:30,17:30,98700,back
2023-08-04,2,17:20,18:20,97840,back
2023-08-04,2,17:20,18:20,98700,back
2023-08-04,1,17:45,18:45,110700,back
2023-08-04,2,18:20,19:25,97840,back
2023-08-04,2,18:20,19:25,98700,back
2023-08-04,1,19:00,20:05,101700,back
2023-08-04,1,19:00,20:05,110700,back
2023-08-04,1,19:00,20:05,170700,back
2023-08-04,2,19:20,20:25,97840,back
2023-08-04,2,19:20,20:25,98700,back
2023-08-04,0,19:30,20:30,98700,back
2023-08-04,3,20:00,21:00,94000,back
2023-08-04,3,20:00,21:00,98700,back
2023-08-04,1,20:00,21:05,101700,back
2023-08-04,1,20:00,21:05,110700,back
2023-08-04,2,20:20,21:25,97840,back
2023-08-04,2,20:20,21:25,98700,back
2023-08-04,1,21:10,22:15,101700,back
2023-08-04,1,21:10,22:15,110700,back
2023-08-05,2,07:00,08:00,93540,back
2023-08-05,2,07:00,08:00,98700,back
2023-08-05,4,07:15,08:15,92600,back
2023-08-05,4,07:15,08:15,100700,back
2023-08-05,0,07:30,08:25,95600,back
2023-08-05,0,07:30,08:25,98700,back
2023-08-05,2,08:00,09:00,89240,back
2023-08-05,2,08:00,09:00,98700,back
2023-08-05,4,08:05,09:05,88600,back
2023-08-05,4,08:05,09:05,100700,back
2023-08-05,1,08:45,09:45,91700,back
2023-08-05,1,08:45,09:45,110700,back
2023-08-05,1,08:45,09:45,170700,back
2023-08-05,2,09:00,10:00,90960,back
2023-08-05,2,09:00,10:00,98700,back
2023-08-05,3,10:05,11:05,86000,back
2023-08-05,3,10:05,11:05,98700,back
2023-08-05,2,10:20,11:20,90960,back
2023-08-05,2,10:20,11:20,98700,back
2023-08-05,1,10:45,11:45,101700,back
2023-08-05,1,10:45,11:45,110700,back
2023-08-05,2,11:20,12:20,97840,back
2023-08-05,2,11:20,12:20,98700,back
2023-08-05,1,12:10,13:15,101700,back
2023-08-05,1,12:10,13:15,110700,back
2023-08-05,1,12:10,13:15,170700,back
2023-08-05,2,12:40,13:40,93540,back
2023-08-05,2,12:40,13:40,98700,back
2023-08-05,3,13:15,14:15,86000,back
2023-08-05,3,13:15,14:15,98700,back
2023-08-05,2,14:00,15:00,95260,back
2023-08-05,2,14:00,15:00,98700,back
2023-08-05,1,14:00,15:05,101700,back
2023-08-05,1,14:00,15:05,110700,back
2023-08-05,2,15:00,16:00,97840,back
2023-08-05,2,15:00,16:00,98700,back
2023-08-05,1,15:40,16:40,101700,back
2023-08-05,1,15:40,16:40,110700,back
2023-08-05,1,15:40,16:40,170700,back
2023-08-05,2,16:00,17:00,93540,back
2023-08-05,2,16:00,17:00,98700,back
2023-08-05,3,16:30,17:30,86000,back
2023-08-05,3,16:30,17:30,98700,back
2023-08-05,2,17:20,18:20,93540,back
2023-08-05,2,17:20,18:20,98700,back
2023-08-05,1,17:45,18:45,101700,back
2023-08-05,1,17:45,18:45,110700,back
2023-08-05,2,18:20,19:25,90960,back
2023-08-05,2,18:20,19:25,98700,back
2023-08-05,1,19:00,20:05,91700,back
2023-08-05,1,19:00,20:05,110700,back
2023-08-05,1,19:00,20:05,170700,back
2023-08-05,2,19:20,20:25,84940,back
2023-08-05,2,19:20,20:25,98700,back
2023-08-05,0,19:30,20:30,98700,back
2023-08-05,3,20:00,21:00,82000,back
2023-08-05,1,20:00,21:05,91700,back
2023-08-05,3,20:00,21:00,98700,back
2023-08-05,1,20:00,21:05,110700,back
2023-08-05,2,20:20,21:25,86660,back
2023-08-05,2,20:20,21:25,98700,back
2023-08-05,1,21:10,22:15,91700,back
2023-08-05,1,21:10,22:15,110700,back
2023-08-06,2,07:00,08:00,93540,back
2023-08-06,2,07:00,08:00,98700,back
2023-08-06,4,07:15,08:15,92600,back
2023-08-06,4,07:15,08:15,100700,back
2023-08-06,0,07:30,08:25,95600,back
2023-08-06,0,07:30,08:25,98700,back
2023-08-06,2,08:00,09:00,93540,back
2023-08-06,4,08:00,09:05,94600,back
2023-08-06,2,08:00,09:00,98700,back
2023-08-06,4,08:00,09:05,100700,back
2023-08-06,1,08:45,09:45,101700,back
2023-08-06,1,08:45,09:45,110700,back
2023-08-06,1,08:45,09:45,170700,back
2023-08-06,3,10:05,11:05,90000,back
2023-08-06,3,10:05,11:05,98700,back
2023-08-06,2,10:20,11:20,93540,back
2023-08-06,2,10:20,11:20,98700,back
2023-08-06,1,10:45,11:45,110700,back
2023-08-06,2,11:20,12:20,97840,back
2023-08-06,2,11:20,12:20,98700,back
2023-08-06,1,12:10,13:15,101700,back
2023-08-06,1,12:10,13:15,110700,back
2023-08-06,2,12:40,13:40,97840,back
2023-08-06,2,12:40,13:40,98700,back
2023-08-06,3,13:15,14:15,94000,back
2023-08-06,3,13:15,14:15,98700,back
2023-08-06,2,14:00,15:00,97840,back
2023-08-06,2,14:00,15:00,98700,back
2023-08-06,1,14:00,15:05,110700,back
2023-08-06,2,15:00,16:00,97840,back
2023-08-06,2,15:00,16:00,98700,back
2023-08-06,1,15:40,16:40,110700,back
2023-08-06,1,15:40,16:40,170700,back
2023-08-06,2,16:00,17:00,97840,back
2023-08-06,2,16:00,17:00,98700,back
2023-08-06,3,16:30,17:30,94000,back
2023-08-06,3,16:30,17:30,98700,back
2023-08-06,2,17:20,18:20,97840,back
2023-08-06,2,17:20,18:20,98700,back
2023-08-06,1,17:45,18:45,110700,back
2023-08-06,1,19:00,20:05,110700,back
2023-08-06,1,19:00,20:05,170700,back
2023-08-06,2,19:20,20:25,97840,back
2023-08-06,2,19:20,20:25,98700,back
2023-08-06,0,19:30,20:30,98700,back
2023-08-06,3,20:00,21:00,94000,back
2023-08-06,3,20:00,21:00,98700,back
2023-08-06,1,20:00,21:05,110700,back
2023-08-06,2,20:20,21:25,97840,back
2023-08-06,2,20:20,21:25,98700,back
2023-08-06,1,21:10,22:15,110700,back
2023-08-07,2,07:00,08:00,93540,back
2023-08-07,2,07:00,08:00,98700,back
2023-08-07,4,07:15,08:15,94600,back
2023-08-07,4,07:15,08:15,100700,back
2023-08-07,0,07:30,08:25,95600,back
2023-08-07,0,07:30,08:25,98700,back
2023-08-07,2,08:00,09:00,90960,back
2023-08-07,2,08:00,09:00,98700,back
2023-08-07,4,08:05,09:05,90600,back
2023-08-07,4,08:05,09:05,100700,back
2023-08-07,1,08:45,09:45,91700,back
2023-08-07,1,08:45,09:45,110700,back
2023-08-07,1,08:45,09:45,170700,back
2023-08-07,2,09:00,10:00,90960,back
2023-08-07,2,09:00,10:00,98700,back
2023-08-07,3,10:05,11:05,86000,back
2023-08-07,3,10:05,11:05,98700,back
2023-08-07,2,10:20,11:20,89240,back
2023-08-07,2,10:20,11:20,98700,back
2023-08-07,1,10:45,11:45,91700,back
2023-08-07,1,10:45,11:45,110700,back
2023-08-07,2,11:20,12:20,90960,back
2023-08-07,2,11:20,12:20,98700,back
2023-08-07,1,12:10,13:15,91700,back
2023-08-07,1,12:10,13:15,110700,back
2023-08-07,1,12:10,13:15,170700,back
2023-08-07,2,12:40,13:40,89240,back
2023-08-07,2,12:40,13:40,98700,back
2023-08-07,3,13:15,14:15,86000,back
2023-08-07,3,13:15,14:15,98700,back
2023-08-07,2,14:00,15:00,97840,back
2023-08-07,2,14:00,15:00,98700,back
2023-08-07,1,14:00,15:05,101700,back
2023-08-07,1,14:00,15:05,110700,back
2023-08-07,2,15:00,16:00,97840,back
2023-08-07,2,15:00,16:00,98700,back
2023-08-07,1,15:40,16:40,101700,back
2023-08-07,1,15:40,16:40,110700,back
2023-08-07,1,15:40,16:40,170700,back
2023-08-07,2,16:00,17:00,97840,back
2023-08-07,2,16:00,17:00,98700,back
2023-08-07,3,16:30,17:30,90000,back
2023-08-07,3,16:30,17:30,98700,back
2023-08-07,2,17:20,18:20,97840,back
2023-08-07,2,17:20,18:20,98700,back
2023-08-07,1,17:45,18:45,101700,back
2023-08-07,1,17:45,18:45,110700,back
2023-08-07,2,18:20,19:25,90960,back
2023-08-07,2,18:20,19:25,98700,back
2023-08-07,1,19:00,20:05,91700,back
2023-08-07,1,19:00,20:05,110700,back
2023-08-07,1,19:00,20:05,170700,back
2023-08-07,2,19:20,20:25,90960,back
2023-08-07,2,19:20,20:25,98700,back
2023-08-07,0,19:30,20:30,98700,back
2023-08-07,3,20:00,21:00,86000,back
2023-08-07,1,20:00,21:05,91700,back
2023-08-07,3,20:00,21:00,98700,back
2023-08-07,1,20:00,21:05,110700,back
2023-08-07,2,20:20,21:25,89240,back
2023-08-07,2,20:20,21:25,98700,back
2023-08-07,1,21:10,22:15,91700,back
2023-08-07,1,21:10,22:15,110700,back
2023-08-08,2,07:00,08:00,93540,back
2023-08-08,5,07:00,08:00,98700,back
2023-08-08,2,07:00,08:00,98700,back
2023-08-08,4,07:15,08:15,92600,back
2023-08-08,4,07:15,08:15,100700,back
2023-08-08,0,07:30,08:25,98700,back
2023-08-08,4,08:00,09:05,90600,back
2023-08-08,2,08:00,09:00,90960,back
2023-08-08,2,08:00,09:00,98700,back
2023-08-08,4,08:00,09:05,100700,back
2023-08-08,1,08:45,09:45,91700,back
2023-08-08,1,08:45,09:45,110700,back
2023-08-08,1,08:45,09:45,170700,back
2023-08-08,2,09:00,10:00,90960,back
2023-08-08,2,09:00,10:00,98700,back
2023-08-08,3,10:05,11:05,90000,back
2023-08-08,3,10:05,11:05,98700,back
2023-08-08,2,10:20,11:20,90960,back
2023-08-08,2,10:20,11:20,98700,back
2023-08-08,1,10:45,11:45,91700,back
2023-08-08,1,10:45,11:45,110700,back
2023-08-08,2,11:20,12:20,90960,back
2023-08-08,2,11:20,12:20,98700,back
2023-08-08,1,12:10,13:15,91700,back
2023-08-08,1,12:10,13:15,110700,back
2023-08-08,1,12:10,13:15,170700,back
2023-08-08,2,12:40,13:40,90960,back
2023-08-08,2,12:40,13:40,98700,back
2023-08-08,3,13:15,14:15,90000,back
2023-08-08,3,13:15,14:15,98700,back
2023-08-08,2,14:00,15:00,90960,back
2023-08-08,1,14:00,15:05,91700,back
2023-08-08,2,14:00,15:00,98700,back
2023-08-08,1,14:00,15:05,110700,back
2023-08-08,2,15:00,16:00,90960,back
2023-08-08,2,15:00,16:00,98700,back
2023-08-08,1,15:40,16:40,91700,back
2023-08-08,1,15:40,16:40,110700,back
2023-08-08,1,15:40,16:40,170700,back
2023-08-08,2,16:00,17:00,90960,back
2023-08-08,2,16:00,17:00,98700,back
2023-08-08,3,16:30,17:30,86000,back
2023-08-08,3,16:30,17:30,98700,back
2023-08-08,2,17:20,18:20,95260,back
2023-08-08,2,17:20,18:20,98700,back
2023-08-08,1,17:45,18:45,101700,back
2023-08-08,1,17:45,18:45,110700,back
2023-08-08,2,18:20,19:25,86660,back
2023-08-08,2,18:20,19:25,98700,back
2023-08-08,1,19:00,20:05,91700,back
2023-08-08,1,19:00,20:05,110700,back
2023-08-08,1,19:00,20:05,170700,back
2023-08-08,2,19:20,20:25,86660,back
2023-08-08,2,19:20,20:25,98700,back
2023-08-08,0,19:30,20:30,98700,back
2023-08-08,3,20:00,21:00,86000,back
2023-08-08,1,20:00,21:05,91700,back
2023-08-08,3,20:00,21:00,98700,back
2023-08-08,1,20:00,21:05,110700,back
2023-08-08,2,20:20,21:25,88380,back
2023-08-08,2,20:20,21:25,98700,back
2023-08-08,1,21:10,22:15,91700,back
2023-08-08,1,21:10,22:15,110700,back
2023-08-09,2,07:00,08:00,96980,back
2023-08-09,5,07:00,08:00,98700,back
2023-08-09,2,07:00,08:00,98700,back
2023-08-09,4,07:15,08:15,96600,back
2023-08-09,4,07:15,08:15,100700,back
2023-08-09,0,07:30,08:25,98700,back
2023-08-09,4,08:00,09:05,92600,back
2023-08-09,2,08:00,09:00,92680,back
2023-08-09,2,08:00,09:00,98700,back
2023-08-09,4,08:00,09:05,100700,back
2023-08-09,1,08:45,09:45,91700,back
2023-08-09,1,08:45,09:45,110700,back
2023-08-09,1,08:45,09:45,170700,back
2023-08-09,3,10:05,11:05,86000,back
2023-08-09,3,10:05,11:05,98700,back
2023-08-09,2,10:20,11:20,90960,back
2023-08-09,2,10:20,11:20,98700,back
2023-08-09,1,10:45,11:45,91700,back
2023-08-09,1,10:45,11:45,110700,back
2023-08-09,2,11:20,12:20,90960,back
2023-08-09,2,11:20,12:20,98700,back
2023-08-09,1,12:10,13:15,91700,back
2023-08-09,1,12:10,13:15,110700,back
2023-08-09,1,12:10,13:15,170700,back
2023-08-09,2,12:40,13:40,92680,back
2023-08-09,2,12:40,13:40,98700,back
2023-08-09,3,13:15,14:15,86000,back
2023-08-09,3,13:15,14:15,98700,back
2023-08-09,2,14:00,15:00,90960,back
2023-08-09,1,14:00,15:05,91700,back
2023-08-09,2,14:00,15:00,98700,back
2023-08-09,1,14:00,15:05,110700,back
2023-08-09,2,15:00,16:00,90960,back
2023-08-09,2,15:00,16:00,98700,back
2023-08-09,1,15:40,16:40,91700,back
2023-08-09,1,15:40,16:40,110700,back
2023-08-09,1,15:40,16:40,170700,back
2023-08-09,2,16:00,17:00,90960,back
2023-08-09,2,16:00,17:00,98700,back
2023-08-09,3,16:30,17:30,86000,back
2023-08-09,3,16:30,17:30,98700,back
2023-08-09,2,17:20,18:20,92680,back
2023-08-09,2,17:20,18:20,98700,back
2023-08-09,1,17:45,18:45,91700,back
2023-08-09,1,17:45,18:45,110700,back
2023-08-09,2,18:20,19:25,92680,back
2023-08-09,2,18:20,19:25,98700,back
2023-08-09,1,19:00,20:05,91700,back
2023-08-09,1,19:00,20:05,110700,back
2023-08-09,1,19:00,20:05,170700,back
2023-08-09,2,19:20,20:25,89240,back
2023-08-09,2,19:20,20:25,98700,back
2023-08-09,0,19:30,20:30,98700,back
2023-08-09,0,19:30,20:30,153300,back
2023-08-09,1,20:00,21:05,91700,back
2023-08-09,1,20:00,21:05,110700,back
2023-08-09,3,20:05,21:05,86000,back
2023-08-09,3,20:05,21:05,98700,back
2023-08-09,2,20:20,21:25,89240,back
2023-08-09,2,20:20,21:25,98700,back
2023-08-09,1,21:10,22:15,91700,back
2023-08-09,1,21:10,22:15,110700,back
2023-08-10,2,07:00,08:00,96980,back
2023-08-10,5,07:00,08:00,98700,back
2023-08-10,2,07:00,08:00,98700,back
2023-08-10,4,07:15,08:15,96600,back
2023-08-10,4,07:15,08:15,100700,back
2023-08-10,0,07:30,08:25,98700,back
2023-08-10,4,08:00,09:05,90600,back
2023-08-10,2,08:00,09:00,90960,back
2023-08-10,2,08:00,09:00,98700,back
2023-08-10,4,08:00,09:05,100700,back
2023-08-10,1,08:45,09:45,91700,back
2023-08-10,1,08:45,09:45,110700,back
2023-08-10,1,08:45,09:45,170700,back
2023-08-10,2,09:00,10:00,90960,back
2023-08-10,2,09:00,10:00,98700,back
2023-08-10,3,10:05,11:05,86000,back
2023-08-10,3,10:05,11:05,98700,back
2023-08-10,2,10:20,11:20,87520,back
2023-08-10,2,10:20,11:20,98700,back
2023-08-10,1,10:45,11:45,91700,back
2023-08-10,1,10:45,11:45,110700,back
2023-08-10,2,11:20,12:20,90960,back
2023-08-10,2,11:20,12:20,98700,back
2023-08-10,1,12:10,13:15,91700,back
2023-08-10,1,12:10,13:15,110700,back
2023-08-10,1,12:10,13:15,170700,back
2023-08-10,2,12:40,13:40,87520,back
2023-08-10,2,12:40,13:40,98700,back
2023-08-10,3,13:15,14:15,86000,back
2023-08-10,3,13:15,14:15,98700,back
2023-08-10,2,14:00,15:00,87520,back
2023-08-10,1,14:00,15:05,91700,back
2023-08-10,2,14:00,15:00,98700,back
2023-08-10,1,14:00,15:05,110700,back
2023-08-10,2,15:00,16:00,90960,back
2023-08-10,2,15:00,16:00,98700,back
2023-08-10,1,15:40,16:40,91700,back
2023-08-10,1,15:40,16:40,110700,back
2023-08-10,1,15:40,16:40,170700,back
2023-08-10,2,16:00,17:00,89240,back
2023-08-10,2,16:00,17:00,98700,back
2023-08-10,3,16:30,17:30,86000,back
2023-08-10,3,16:30,17:30,98700,back
2023-08-10,2,17:20,18:20,87520,back
2023-08-10,2,17:20,18:20,98700,back
2023-08-10,1,17:45,18:45,91700,back
2023-08-10,1,17:45,18:45,110700,back
2023-08-10,2,18:20,19:25,90960,back
2023-08-10,2,18:20,19:25,98700,back
2023-08-10,1,19:00,20:05,91700,back
2023-08-10,1,19:00,20:05,110700,back
2023-08-10,1,19:00,20:05,170700,back
2023-08-10,2,19:20,20:25,89240,back
2023-08-10,2,19:20,20:25,98700,back
2023-08-10,0,19:30,20:30,98700,back
2023-08-10,3,20:00,21:00,86000,back
2023-08-10,1,20:00,21:05,91700,back
2023-08-10,3,20:00,21:00,98700,back
2023-08-10,1,20:00,21:05,110700,back
2023-08-10,2,20:20,21:25,87520,back
2023-08-10,2,20:20,21:25,98700,back
2023-08-10,1,21:10,22:15,91700,back
2023-08-10,1,21:10,22:15,110700,back
2023-08-11,2,07:00,08:00,95260,back
2023-08-11,2,07:00,08:00,98700,back
2023-08-11,4,07:15,08:15,95600,back
2023-08-11,4,07:15,08:15,100700,back
2023-08-11,0,07:30,08:25,98700,back
2023-08-11,2,08:00,09:00,92680,back
2023-08-11,2,08:00,09:00,98700,back
2023-08-11,4,08:05,09:05,92600,back
2023-08-11,4,08:05,09:05,100700,back
2023-08-11,1,08:45,09:45,91700,back
2023-08-11,1,08:45,09:45,110700,back
2023-08-11,1,08:45,09:45,170700,back
2023-08-11,3,10:05,11:05,94000,back
2023-08-11,3,10:05,11:05,98700,back
2023-08-11,2,10:20,11:20,93540,back
2023-08-11,2,10:20,11:20,98700,back
2023-08-11,1,10:45,11:45,101700,back
2023-08-11,1,10:45,11:45,110700,back
2023-08-11,2,11:20,12:20,97840,back
2023-08-11,2,11:20,12:20,98700,back
2023-08-11,1,12:10,13:15,101700,back
2023-08-11,1,12:10,13:15,110700,back
2023-08-11,1,12:10,13:15,170700,back
2023-08-11,2,12:40,13:40,95260,back
2023-08-11,2,12:40,13:40,98700,back
2023-08-11,3,13:15,14:15,94000,back
2023-08-11,3,13:15,14:15,98700,back
2023-08-11,2,14:00,15:00,93540,back
2023-08-11,2,14:00,15:00,98700,back
2023-08-11,1,14:00,15:05,110700,back
2023-08-11,2,15:00,16:00,97840,back
2023-08-11,2,15:00,16:00,98700,back
2023-08-11,1,15:40,16:40,110700,back
2023-08-11,1,15:40,16:40,170700,back
2023-08-11,2,16:00,17:00,93540,back
2023-08-11,2,16:00,17:00,98700,back
2023-08-11,3,16:30,17:30,94000,back
2023-08-11,3,16:30,17:30,98700,back
2023-08-11,2,17:20,18:20,95260,back
2023-08-11,2,17:20,18:20,98700,back
2023-08-11,1,17:45,18:45,110700,back
2023-08-11,2,18:20,19:25,97840,back
2023-08-11,2,18:20,19:25,98700,back
2023-08-11,1,19:00,20:05,110700,back
2023-08-11,1,19:00,20:05,170700,back
2023-08-11,2,19:20,20:25,95260,back
2023-08-11,2,19:20,20:25,98700,back
2023-08-11,0,19:30,20:30,98700,back
2023-08-11,3,20:00,21:00,94000,back
2023-08-11,3,20:00,21:00,98700,back
2023-08-11,1,20:00,21:05,110700,back
2023-08-11,2,20:20,21:25,95260,back
2023-08-11,2,20:20,21:25,98700,back
2023-08-11,1,21:10,22:15,110700,back
2023-08-12,2,07:00,08:00,96980,back
2023-08-12,2,07:00,08:00,98700,back
2023-08-12,4,07:15,08:15,95600,back
2023-08-12,4,07:15,08:15,100700,back
2023-08-12,0,07:30,08:25,98700,back
